loss,mape,val_loss,val_mape
0.000900257145985961,100306.3828125,0.0008696875884197652,101268.65625
0.0008974955417215824,99859.6953125,0.0008681398467160761,102595.734375
0.0008956437814049423,99003.25,0.000873799785040319,95954.96875
0.0008983275620266795,97669.1875,0.0008656608406454325,98494.671875
0.0008958525722846389,98954.171875,0.0008677039877511561,111186.1328125
0.0008969740592874587,98762.375,0.0008658465812914073,103805.046875
0.0008982854778878391,97337.0859375,0.000879106402862817,92990.3984375
0.0008955374942161143,99331.90625,0.0008686673827469349,94386.03125
0.0008974135853350163,97932.5625,0.0009162986534647644,90004.578125
0.0008984759333543479,100219.8125,0.0008662242908030748,111995.0
0.0008969204500317574,99388.2890625,0.0008612488163635135,108855.640625
0.0008970039780251682,98561.171875,0.0008640263113193214,94806.140625
0.0008966350578702986,99887.5234375,0.0008803350501693785,135368.203125
0.0008959175320342183,98383.0859375,0.0009348741732537746,106773.4140625
0.0008992635412141681,99206.28125,0.0008941249107010663,95048.015625
0.0008945867302827537,98801.984375,0.0008662340696901083,98948.6953125
0.0008959639235399663,97492.796875,0.0008748765685595572,93570.0234375
0.0008951938943937421,99162.453125,0.0008769548148848116,101819.53125
0.0008948477334342897,98438.234375,0.0009036657866090536,106554.9375
0.0008947423193603754,98228.4453125,0.0008809586870484054,87918.59375
0.0008989339112304151,100059.484375,0.0008789962157607079,105916.75
0.0008947495953179896,98131.1640625,0.000869615061674267,95429.5859375
0.0008984393789432943,100317.4609375,0.0008854374173097312,100978.171875
0.000894836091902107,99363.671875,0.0008948491886258125,116385.640625
0.0008970638737082481,99486.1640625,0.0008941845153458416,104087.59375
0.0008964722510427237,99429.7109375,0.000886573048774153,109498.9296875
0.0008939875406213105,98469.171875,0.0009247155394405127,119578.7109375
0.0008953222422860563,99127.4609375,0.0008816124754957855,95466.859375
0.0008947531459853053,99793.6796875,0.0009422104340046644,98046.3203125
